timestamp,amount,action,location,User_ID,user_name,is_fraud
2023-04-01 07:15:00,607.6765045364515,withdrawal,Los Angeles,7,User_7,False
2023-04-01 07:15:00,580.4845147567194,withdrawal,San Diego,10,User_10,False
2023-04-01 07:30:00,916.9120600474998,withdrawal,San Jose,1,User_1,False
2023-04-01 07:30:00,638.436872259546,credit,Los Angeles,2,User_2,False
2023-04-01 07:30:00,354.48144573170396,credit,Phoenix,3,User_3,False
2023-04-01 07:30:00,417.5286388899157,credit,Philadelphia,6,User_6,False
2023-04-01 07:30:00,815.4303743905929,withdrawal,San Diego,7,User_7,False
2023-04-01 07:30:00,259.8748624327856,withdrawal,San Antonio,9,User_9,False
2023-04-01 07:45:00,419.11509509132827,withdrawal,Dallas,1,User_1,False
2023-04-01 07:45:00,626.4075338756942,credit,San Diego,2,User_2,False
2023-04-01 07:45:00,553.7274426944783,credit,San Diego,5,User_5,False
2023-04-01 07:45:00,130.21182252899365,withdrawal,Chicago,6,User_6,False
2023-04-01 07:45:00,555.3306169326432,credit,Los Angeles,7,User_7,False
2023-04-01 07:45:00,947.5901349357625,withdrawal,San Diego,10,User_10,False
2023-04-01 08:00:00,513.7832949188166,credit,San Antonio,1,User_1,True
2023-04-01 08:00:00,980.4421862773418,withdrawal,San Diego,2,User_2,True
2023-04-01 08:00:00,198.70426723844903,withdrawal,Los Angeles,4,User_4,True
2023-04-01 08:00:00,774.948381350235,credit,Phoenix,5,User_5,True
2023-04-01 08:00:00,822.3439784537226,credit,Philadelphia,6,User_6,True
2023-04-01 08:00:00,866.6079887532402,credit,Dallas,7,User_7,True
2023-04-01 08:00:00,351.6727022760775,credit,San Diego,8,User_8,True
2023-04-01 08:00:00,870.9056664017278,withdrawal,San Jose,9,User_9,True
2023-04-01 08:00:00,241.22682159731417,credit,New York,10,User_10,True
2023-04-01 08:15:00,747.2581000495439,credit,San Antonio,1,User_1,False
2023-04-01 08:15:00,965.1761939872013,withdrawal,Dallas,3,User_3,False
2023-04-01 08:15:00,871.0033102285933,credit,Los Angeles,4,User_4,False
2023-04-01 08:15:00,25.19412193610803,withdrawal,San Antonio,5,User_5,False
2023-04-01 08:15:00,783.7100383602946,credit,Phoenix,8,User_8,False
2023-04-01 08:15:00,653.3382860534799,credit,Dallas,9,User_9,False
2023-04-01 08:15:00,954.5981966964493,credit,Dallas,10,User_10,False
2023-04-01 08:30:00,997.4516637266532,withdrawal,San Antonio,4,User_4,False
2023-04-01 08:30:00,174.70113886193292,credit,New York,7,User_7,False
2023-04-01 08:30:00,798.1820305105897,credit,Phoenix,9,User_9,False
2023-04-01 08:30:00,436.37991997684605,withdrawal,Dallas,10,User_10,False
2023-04-01 08:45:00,570.2687812967774,withdrawal,Chicago,1,User_1,False
2023-04-01 08:45:00,623.5132648520412,withdrawal,San Diego,4,User_4,False
2023-04-01 08:45:00,641.5255846935329,credit,Philadelphia,7,User_7,False
2023-04-01 08:45:00,902.1973293628942,withdrawal,Los Angeles,9,User_9,False
2023-04-01 08:45:00,945.7832785852995,credit,San Antonio,10,User_10,False
2023-04-01 09:00:00,462.26745454110863,credit,Houston,1,User_1,True
2023-04-01 09:00:00,854.8021040735839,withdrawal,Houston,2,User_2,True
2023-04-01 09:00:00,576.2034654272315,credit,Philadelphia,3,User_3,True
2023-04-01 09:00:00,281.73557637644547,withdrawal,San Jose,5,User_5,True
2023-04-01 09:00:00,834.5105106764564,credit,Houston,6,User_6,True
2023-04-01 09:00:00,226.8144935388244,withdrawal,San Jose,7,User_7,True
2023-04-01 09:00:00,680.9868140371259,withdrawal,Los Angeles,8,User_8,True
2023-04-01 09:00:00,790.7243791700523,withdrawal,San Jose,10,User_10,True
2023-04-01 09:15:00,735.0361702598459,withdrawal,Philadelphia,1,User_1,False
2023-04-01 09:15:00,750.0060562889878,withdrawal,Houston,2,User_2,False
2023-04-01 09:15:00,535.5438499657572,credit,Chicago,4,User_4,False
2023-04-01 09:15:00,914.9084640029289,credit,Philadelphia,5,User_5,False
2023-04-01 09:15:00,806.1902132184655,credit,Los Angeles,6,User_6,False
2023-04-01 09:15:00,967.597049827032,credit,Los Angeles,9,User_9,False
2023-04-01 09:15:00,23.779468549892165,withdrawal,San Diego,10,User_10,False
2023-04-01 09:30:00,676.100098055016,credit,San Jose,1,User_1,False
2023-04-01 09:30:00,824.1931282145065,credit,Los Angeles,2,User_2,False
2023-04-01 09:30:00,34.7744031500175,credit,San Jose,4,User_4,False
2023-04-01 09:30:00,910.2937620436131,credit,San Antonio,7,User_7,False
2023-04-01 09:45:00,995.9681010074792,withdrawal,Los Angeles,2,User_2,False
2023-04-01 09:45:00,459.1073193200036,credit,San Jose,5,User_5,False
2023-04-01 09:45:00,658.3726785185294,credit,San Jose,7,User_7,False
2023-04-01 09:45:00,939.6625350565188,credit,New York,8,User_8,False
2023-04-01 09:45:00,225.09698785058598,credit,Houston,9,User_9,False
2023-04-01 09:45:00,108.36107836006902,credit,Dallas,10,User_10,False
2023-04-01 10:00:00,69.94458827494267,credit,Houston,1,User_1,True
2023-04-01 10:00:00,100.75668957934565,withdrawal,San Jose,3,User_3,True
2023-04-01 10:00:00,251.1332081923834,withdrawal,San Jose,6,User_6,True
2023-04-01 10:15:00,776.6248920267718,withdrawal,Philadelphia,2,User_2,False
2023-04-01 10:15:00,800.5286853220473,withdrawal,New York,5,User_5,False
2023-04-01 10:15:00,792.0848175924064,withdrawal,San Jose,8,User_8,False
2023-04-01 10:15:00,25.62327267604865,credit,New York,9,User_9,False
2023-04-01 10:30:00,530.8246713318885,withdrawal,San Diego,1,User_1,False
2023-04-01 10:30:00,780.2368689210607,withdrawal,San Diego,2,User_2,False
2023-04-01 10:30:00,463.46209687670523,withdrawal,New York,5,User_5,False
2023-04-01 10:30:00,848.8255577355703,credit,Los Angeles,6,User_6,False
2023-04-01 10:30:00,715.2773017481254,credit,Los Angeles,7,User_7,False
2023-04-01 10:30:00,612.2144493971056,withdrawal,Chicago,9,User_9,False
2023-04-01 10:30:00,628.0743193383958,credit,San Antonio,10,User_10,False
2023-04-01 10:45:00,459.1782633997169,credit,Los Angeles,1,User_1,False
2023-04-01 10:45:00,457.03936680562873,withdrawal,San Antonio,4,User_4,False
2023-04-01 10:45:00,829.1450325322443,credit,San Antonio,5,User_5,False
2023-04-01 10:45:00,432.4963661983484,credit,Phoenix,7,User_7,False
2023-04-01 10:45:00,76.46197505528127,withdrawal,Los Angeles,9,User_9,False
2023-04-01 10:45:00,105.59878824012776,credit,Chicago,10,User_10,False
2023-04-01 11:00:00,673.3131320849728,credit,Phoenix,2,User_2,True
2023-04-01 11:00:00,869.4112273803743,withdrawal,Philadelphia,3,User_3,True
2023-04-01 11:00:00,358.12972383621747,withdrawal,Chicago,4,User_4,True
2023-04-01 11:00:00,232.0024204164899,withdrawal,Phoenix,5,User_5,True
2023-04-01 11:00:00,123.7364603950051,credit,San Jose,6,User_6,True
2023-04-01 11:00:00,846.7036097150745,withdrawal,San Jose,8,User_8,True
2023-04-01 11:00:00,38.66364925065564,credit,Philadelphia,9,User_9,True
2023-04-01 11:00:00,357.51318652961197,withdrawal,Chicago,10,User_10,True
2023-04-01 11:15:00,78.88956703585308,withdrawal,Los Angeles,1,User_1,False
2023-04-01 11:15:00,425.6341688268581,credit,Chicago,3,User_3,False
2023-04-01 11:15:00,318.52099600717423,credit,San Jose,4,User_4,False
2023-04-01 11:30:00,448.6818445870228,credit,San Diego,1,User_1,False
2023-04-01 11:30:00,420.0419005038974,withdrawal,Dallas,2,User_2,False
2023-04-01 11:30:00,435.6144970639115,credit,San Jose,4,User_4,False
2023-04-01 11:30:00,531.6647660766633,credit,New York,5,User_5,False
2023-04-01 11:30:00,984.6012017379084,withdrawal,New York,7,User_7,False
2023-04-01 11:30:00,945.8708463543775,withdrawal,Philadelphia,9,User_9,False
2023-04-01 11:30:00,334.8411323784627,withdrawal,San Diego,10,User_10,False
2023-04-01 11:45:00,183.93785385708387,credit,Dallas,1,User_1,False
2023-04-01 11:45:00,81.35474162623626,withdrawal,San Antonio,3,User_3,False
2023-04-01 11:45:00,921.9508101573883,credit,San Jose,5,User_5,False
2023-04-01 11:45:00,577.6656840769846,credit,Philadelphia,6,User_6,False
2023-04-01 11:45:00,30.647993434501323,credit,Chicago,8,User_8,False
2023-04-01 11:45:00,833.70565394099,credit,Los Angeles,9,User_9,False
2023-04-01 11:45:00,846.0395162165499,withdrawal,San Antonio,10,User_10,False
2023-04-01 12:00:00,528.7229175706253,credit,Philadelphia,1,User_1,True
2023-04-01 12:00:00,229.35633830530884,withdrawal,Los Angeles,2,User_2,True
2023-04-01 12:00:00,357.58873760778687,withdrawal,Houston,5,User_5,True
2023-04-01 12:00:00,205.29908479574343,withdrawal,Los Angeles,8,User_8,True
2023-04-01 12:00:00,469.3135378278893,credit,San Jose,10,User_10,True
2023-04-01 12:15:00,865.604406083102,credit,Chicago,1,User_1,False
2023-04-01 12:15:00,77.60339591079853,credit,Philadelphia,2,User_2,False
2023-04-01 12:15:00,595.5055592627108,credit,Dallas,3,User_3,False
2023-04-01 12:15:00,467.12506158198954,withdrawal,New York,5,User_5,False
2023-04-01 12:15:00,833.3796653464902,withdrawal,Los Angeles,6,User_6,False
2023-04-01 12:15:00,468.08454233799955,withdrawal,San Diego,7,User_7,False
2023-04-01 12:15:00,608.9557757293636,withdrawal,New York,9,User_9,False
2023-04-01 12:15:00,112.4668584976877,credit,Los Angeles,10,User_10,False
2023-04-01 12:30:00,991.0761624204187,withdrawal,Phoenix,4,User_4,False
2023-04-01 12:30:00,918.757421225791,credit,San Antonio,5,User_5,False
2023-04-01 12:30:00,682.1087433539852,withdrawal,Phoenix,6,User_6,False
2023-04-01 12:30:00,103.56088803994339,credit,Philadelphia,8,User_8,False
2023-04-01 12:30:00,726.4963184524372,withdrawal,Phoenix,9,User_9,False
2023-04-01 12:45:00,317.129420176294,credit,Chicago,2,User_2,False
2023-04-01 12:45:00,563.3328493901529,credit,Chicago,4,User_4,False
2023-04-01 12:45:00,513.4036015585796,withdrawal,Phoenix,6,User_6,False
2023-04-01 12:45:00,188.4602936480762,withdrawal,Phoenix,7,User_7,False
2023-04-01 12:45:00,200.0851813277424,withdrawal,Chicago,8,User_8,False
2023-04-01 12:45:00,845.9841047990245,withdrawal,Dallas,10,User_10,False
2023-04-01 13:00:00,877.6288448173144,withdrawal,San Jose,2,User_2,True
2023-04-01 13:00:00,162.7102337079103,withdrawal,San Jose,3,User_3,True
2023-04-01 13:00:00,53.25550367496919,credit,Houston,5,User_5,True
2023-04-01 13:00:00,614.4894679045576,credit,Houston,6,User_6,True
2023-04-01 13:00:00,965.9406708220961,credit,Houston,8,User_8,True
2023-04-01 13:00:00,681.5237568144415,credit,San Diego,9,User_9,True
2023-04-01 13:00:00,780.3427968774267,credit,Chicago,10,User_10,True
2023-04-01 13:15:00,61.65800522839453,credit,Phoenix,3,User_3,False
2023-04-01 13:15:00,93.03637411807219,withdrawal,Philadelphia,6,User_6,False
2023-04-01 13:15:00,906.2531468884588,withdrawal,San Antonio,7,User_7,False
2023-04-01 13:15:00,885.7834759808273,withdrawal,San Antonio,10,User_10,False
2023-04-01 13:30:00,506.9870435463031,withdrawal,San Antonio,2,User_2,False
2023-04-01 13:30:00,232.29337102104475,credit,Los Angeles,4,User_4,False
2023-04-01 13:30:00,793.4668311073542,withdrawal,New York,5,User_5,False
2023-04-01 13:30:00,918.2222098966238,credit,Chicago,6,User_6,False
2023-04-01 13:30:00,454.11545924242415,withdrawal,Los Angeles,7,User_7,False
2023-04-01 13:30:00,223.49819702367088,withdrawal,Dallas,9,User_9,False
2023-04-01 13:30:00,120.07499172099602,credit,Houston,10,User_10,False
2023-04-01 13:45:00,130.62986170703135,withdrawal,San Antonio,1,User_1,False
2023-04-01 13:45:00,72.17907950095318,credit,San Jose,2,User_2,False
2023-04-01 13:45:00,434.9465041723004,credit,Houston,6,User_6,False
2023-04-01 13:45:00,195.4407726803987,withdrawal,Dallas,7,User_7,False
2023-04-01 13:45:00,77.00252967975759,withdrawal,San Antonio,8,User_8,False
2023-04-01 13:45:00,53.09908091510887,credit,Phoenix,9,User_9,False
2023-04-01 13:45:00,749.8434256470189,credit,Los Angeles,10,User_10,False
2023-04-01 14:00:00,248.71466514178817,withdrawal,San Jose,1,User_1,True
2023-04-01 14:00:00,142.0754939607704,credit,Dallas,2,User_2,True
2023-04-01 14:00:00,815.3737769005272,withdrawal,San Diego,3,User_3,True
2023-04-01 14:00:00,635.4184892807544,withdrawal,Los Angeles,4,User_4,True
2023-04-01 14:00:00,46.613952297777956,withdrawal,New York,5,User_5,True
2023-04-01 14:00:00,934.0372701508933,credit,Dallas,8,User_8,True
2023-04-01 14:00:00,260.78062755059125,withdrawal,Philadelphia,9,User_9,True
2023-04-01 14:00:00,863.5171451645579,withdrawal,Phoenix,10,User_10,True
2023-04-01 14:15:00,133.23025816193956,credit,San Antonio,1,User_1,False
2023-04-01 14:15:00,745.874628464425,credit,Phoenix,2,User_2,False
2023-04-01 14:15:00,695.1478062014888,credit,Dallas,4,User_4,False
2023-04-01 14:15:00,803.136606527756,credit,Los Angeles,5,User_5,False
2023-04-01 14:15:00,606.4287658419249,withdrawal,Dallas,6,User_6,False
2023-04-01 14:15:00,327.9993139324481,withdrawal,Phoenix,7,User_7,False
2023-04-01 14:15:00,313.43089752984497,credit,Chicago,8,User_8,False
2023-04-01 14:15:00,358.0315139342722,withdrawal,Phoenix,9,User_9,False
2023-04-01 14:15:00,281.809806474109,withdrawal,Los Angeles,10,User_10,False
2023-04-01 14:30:00,369.6780193444725,withdrawal,New York,1,User_1,False
2023-04-01 14:30:00,44.450976140556605,withdrawal,Houston,3,User_3,False
2023-04-01 14:30:00,368.52907671798647,withdrawal,San Jose,4,User_4,False
2023-04-01 14:30:00,949.3352939729009,credit,San Diego,6,User_6,False
2023-04-01 14:30:00,404.0537054929255,credit,Houston,9,User_9,False
2023-04-01 14:45:00,522.567821466308,withdrawal,Philadelphia,3,User_3,False
2023-04-01 14:45:00,706.9974330947576,withdrawal,San Jose,4,User_4,False
2023-04-01 14:45:00,697.0408346303859,credit,Houston,5,User_5,False
2023-04-01 14:45:00,180.92980034420063,credit,Los Angeles,9,User_9,False
2023-04-01 14:45:00,671.1613925840783,withdrawal,Dallas,10,User_10,False
2023-04-01 15:00:00,892.41836553035,withdrawal,Chicago,1,User_1,True
2023-04-01 15:00:00,513.6681877225578,withdrawal,Houston,2,User_2,True
2023-04-01 15:00:00,36.02118654018304,credit,San Diego,5,User_5,True
2023-04-01 15:00:00,404.17838096319946,credit,Dallas,9,User_9,True
2023-04-01 15:00:00,771.472904870951,withdrawal,Chicago,10,User_10,True
2023-04-01 15:15:00,645.9152034925175,credit,San Diego,1,User_1,False
2023-04-01 15:15:00,137.0512646375637,withdrawal,Chicago,2,User_2,False
2023-04-01 15:15:00,507.8351485848809,withdrawal,Los Angeles,3,User_3,False
2023-04-01 15:15:00,173.01050909122287,credit,Houston,5,User_5,False
2023-04-01 15:15:00,948.008305441551,credit,Los Angeles,6,User_6,False
2023-04-01 15:15:00,204.33890028824288,credit,Chicago,7,User_7,False
2023-04-01 15:15:00,618.283995525116,withdrawal,Dallas,8,User_8,False
2023-04-01 15:30:00,844.1047040722551,withdrawal,New York,2,User_2,False
2023-04-01 15:30:00,654.6186777107439,credit,San Jose,5,User_5,False
2023-04-01 15:30:00,890.1069126344648,credit,Philadelphia,7,User_7,False
2023-04-01 15:30:00,252.4291315424536,credit,Philadelphia,8,User_8,False
2023-04-01 15:30:00,82.24329525029233,withdrawal,Chicago,9,User_9,False
2023-04-01 15:30:00,421.4655287519739,credit,Houston,10,User_10,False
2023-04-01 15:45:00,610.59366019243,credit,Phoenix,1,User_1,False
2023-04-01 15:45:00,975.6203866357314,withdrawal,Phoenix,2,User_2,False
2023-04-01 15:45:00,249.32048232710244,withdrawal,Philadelphia,4,User_4,False
2023-04-01 15:45:00,255.43969370029015,withdrawal,New York,5,User_5,False
2023-04-01 15:45:00,945.9310437761867,credit,Houston,6,User_6,False
2023-04-01 15:45:00,934.4140198969108,credit,Houston,8,User_8,False
2023-04-01 15:45:00,996.0097169844627,credit,San Diego,10,User_10,False
